escola_slug,escola_nome,ano,estado,grupo,titulo_samba,compositores,interpretacao
unidos-de-bangu,Unidos de Bangu,2018,RJ,Série A,A Travessia da Calunga Grande e a Nobreza Negra no Brasil,"Diego Nicolau, Dudu Senna, Richard Valença, Renan Diniz, Orlando Ambrósio, Rafael Tinguinha, Rafael Prates, André Kaballa, Marcio de Deus, Washington Motta e Ivan Câmara",Leandro Santos e Thiago Brito
unidos-de-bangu,Unidos de Bangu,2019,RJ,Série A,"Do Ventre da Terra, Raízes Para o Mundo","Samir Trindade, André Kaballa, Marcio de Deus, Wellington Amaro, Paulinho ferreira, Henrique Costa, Fabio Fonseca, Fabio Martins, Neizinho, Julio Assis, Marlon P. e Vinícius Sombra","Daniel Collete, Tem-Tem Júnior e Luís Oliveira"
unidos-de-bangu,Unidos de Bangu,2020,RJ,Série A,Memórias de Um Griô: a Diáspora Africana Numa Idade Nada Moderna e Muito Menos Contemporânea,"Dudu Sena, Diego Nicolau, Richard Valença, Renan Diniz, Orlando Ambrósio, Lucas Donato, Lico Monteiro, Marcio de Deus, Jeferson Oliveira, Domenil, Denilson do Rozário e Telmo Mota",Igor Vianna
unidos-de-bangu,Unidos de Bangu,2021,RJ,,Deu Castor na cabeça!,"Dudu Senna, Richard Valença, Renan Diniz, Deodonio Neto, JotaPê, Marquinho BF, Denis Lanza, Kaoma Monteiro, Lepiane, Luizinho das Camisas e Carlitos Bahiano",Igor Vianna
unidos-de-bangu,Unidos de Bangu,2022,RJ,Série Ouro,Deu Castor na Cabeça,"Dudu Senna, Richard Valença, Renan Diniz, Deodonio Neto, JotaPê, Marquinho BF, Denis Lanza, Kaoma Monteiro, Lepiane, Luizinho das Camisas e Carlitos Bahiano",Igor Vianna
unidos-de-bangu,Unidos de Bangu,2023,RJ,Série Ouro,"Aganjú - A Visão do Fogo, A Voz do Trovão no Reino de Oyó","Júnior Fionda, Tem- Tem Jr, Marcelo Adnet, Marcelinho Santos, Orlando Ambrósio, Domingos PS, Dudu Senna, Fábio Turko e Diego Nogueira",Pixulé
unidos-de-bangu,Unidos de Bangu,2024,RJ,Série Ouro,Jorge da Capadócia,,Igor Vianna e Pipa Brasey
unidos-de-bangu,Unidos de Bangu,2025,RJ,,"Maraka’Anandê, Resistência Ancestral",,Igor Vianna e Pipa Brasey
unidos-de-bangu,Unidos de Bangu,2026,RJ,Série Ouro,As Coisas que Mamãe me Ensinou,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1959,RJ,Campeonato,Lampião,Hélio Silva,
unidos-de-padre-miguel,Unidos de Padre Miguel,1960,RJ,Supercampeonato,Ato da Aclamação,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1961,RJ,Supercampeonato,Exaltação aos Ex-combatentes,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1962,RJ,Grupo 2,Cinco Fatos Históricos,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1963,RJ,Grupo 2,Costumes e Tradição do Rio Grande do Sul,Ala dos Compositores,
unidos-de-padre-miguel,Unidos de Padre Miguel,1964,RJ,Grupo 1,Feira na Bahia,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1965,RJ,Grupo 2,Viagem Através do Rio,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1966,RJ,Grupo 2,Conquista de Araci,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1967,RJ,Grupo 2,O Penacho do Capitão-mor,Tininho e Loiola,
unidos-de-padre-miguel,Unidos de Padre Miguel,1968,RJ,Grupo 2,Salões e Damas do Segundo Império,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1969,RJ,Grupo 2,Três Lendas de Amor,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1970,RJ,Grupo 2,Homenagem ao Poema ' Primaveras ' de Casimiro de Abreu,Paulo,
unidos-de-padre-miguel,Unidos de Padre Miguel,1971,RJ,Grupo 1,O Samba do Crioulo Doido - Homenagem a Sérgio Porto,Nelson Oliveira e Duduca da Aliança,Ivan
unidos-de-padre-miguel,Unidos de Padre Miguel,1972,RJ,Grupo 1,"Madureira, Seu Samba, Sua História",Duduca da Aliança,Ivan
unidos-de-padre-miguel,Unidos de Padre Miguel,1973,RJ,Grupo 2,Cazuza,Fidélis Dutra,
unidos-de-padre-miguel,Unidos de Padre Miguel,1974,RJ,Grupo 3,"Lampião, Cangaço e Nordeste",,
unidos-de-padre-miguel,Unidos de Padre Miguel,1975,RJ,Grupo 2,Resplendor de Um Grande Festival,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1976,RJ,Grupo 2,"Ajuricaba, Um Herói Amazonense",Gordo e Zé Carne Seca,Joel Rodrigues
unidos-de-padre-miguel,Unidos de Padre Miguel,1977,RJ,Grupo 3,"Ginga, a Rainha da Congada",,
unidos-de-padre-miguel,Unidos de Padre Miguel,1978,RJ,Grupo 3,Festa de Yemanjá,"Guilherme Pareta, Guilherme Esteves e Ubirajara Brasil",
unidos-de-padre-miguel,Unidos de Padre Miguel,1979,RJ,Grupo 2-B,Orlando Silva,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1980,RJ,Grupo 2-B,As Riquezas de Minas Gerais,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1981,RJ,Grupo 2-B,Aí Vem Dezembro,Robertinho 17,Abílio Martins
unidos-de-padre-miguel,Unidos de Padre Miguel,1982,RJ,Grupo 2-B,"Ari Barroso, o Gênio Imortal",Jonas e Almir Paiva,
unidos-de-padre-miguel,Unidos de Padre Miguel,1983,RJ,Grupo 2-B,Festa da Mãe d`Água,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1984,RJ,,O Quilombo dos Palmares,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1985,RJ,Grupo 1-B,"Folia, Amor e Fantasia",Jorge Andorinha e Carlinhos Caldeira,Rutinha
unidos-de-padre-miguel,Unidos de Padre Miguel,1986,RJ,Grupo 2-A,E aí o Homem Entrou na Guerra com a Natureza,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1987,RJ,Grupo 3,"Meu Irmão de Cor, Meu Irmão de É",Gepinho e Carlinhos,Rutinha
unidos-de-padre-miguel,Unidos de Padre Miguel,1988,RJ,Grupo 3,Valongo,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1989,RJ,Grupo 3,O Grito e o Eco,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1991,RJ,Desfile de Avaliação,Vamos Dizer não à Destruição,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1992,RJ,Desfile de Avaliação,Brasil Folclórico,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1993,RJ,Desfile de Avaliação,Tirei da Mente o que não Tinha no Bolso,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1994,RJ,Desfile de Avaliação,Parabéns pra Quem? Vamos Comemorar o Quê?,"Guará, Amauri e Marquinhos",Rutinha
unidos-de-padre-miguel,Unidos de Padre Miguel,1995,RJ,Grupo 2,"Tahira-Can, o Homem Estrela",,
unidos-de-padre-miguel,Unidos de Padre Miguel,1996,RJ,Grupo C,Uma Festa Caipira no Mês de Fevereiro,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1997,RJ,Grupo D,Frutos do Mar,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1998,RJ,Grupo D,Pelo Seu Vôo Quero Me Guiar para a Amazônia,,
unidos-de-padre-miguel,Unidos de Padre Miguel,1999,RJ,Grupo D,Paixão Carioca,,
unidos-de-padre-miguel,Unidos de Padre Miguel,2000,RJ,Grupo C,Bahia de Todos os Negros,,
unidos-de-padre-miguel,Unidos de Padre Miguel,2001,RJ,Grupo C,Trinca de Ouro - Mocidade e Seus Tesouros,"Gule, Marquinho do Cavaco, Edson Carvalho, Tia Nete e Cesar Neguinho",
unidos-de-padre-miguel,Unidos de Padre Miguel,2002,RJ,Grupo D,"Brasil de Ouro, Cinco Séculos de Tesouro",,
unidos-de-padre-miguel,Unidos de Padre Miguel,2003,RJ,Grupo E,"Unidos pela Preservação, Somos Mensageiros da Floresta",Grupo Te Contei,
unidos-de-padre-miguel,Unidos de Padre Miguel,2004,RJ,Grupo E,"Bangu, Glória em Séculos de História","Marquinho do Cavaco, Fernando Piá e Fernando Mansinho",
unidos-de-padre-miguel,Unidos de Padre Miguel,2005,RJ,Grupo D,"Abram Alas que Eu Quero Passar. Sou Carnaval Carioca, Sou Unidos de Padre Miguel","Fernando Mansinho, Marquinho do Cavaco, Fernando Piá, Paulo Henrique e Toninho do Trayller",João da Baiana
unidos-de-padre-miguel,Unidos de Padre Miguel,2006,RJ,Grupo C,"Das Lagrimas de Tupã, Nasce o Fruto Divino: o Guaraná","Edson Carvalho, Cesar Neguinho, Gule, Tostão e Leco da ALERJ",Edson Carvalho
unidos-de-padre-miguel,Unidos de Padre Miguel,2007,RJ,Grupo B,"Unidos pelos Caminhos da Fé, Desbravando os Carnavais","Tuninho, Marquinho, Gúle, Diego, Fernando, Fernando Piá e Leco da Alerj",Edson Carvalho
unidos-de-padre-miguel,Unidos de Padre Miguel,2008,RJ,Grupo B,No Reino das Águas de Olocun,"Toninho do Trayller, Diego Rodrigues, Cabeça, Amendoim do Samba e Cicinho",Edson Carvalho
unidos-de-padre-miguel,Unidos de Padre Miguel,2009,RJ,,"Vinho, néctar dos deuses - A celebração da vida","Serginho Aguiar, Andrezinho, Sandro Avelar, Luiz Fernando e Thiago",Edson Carvalho
unidos-de-padre-miguel,Unidos de Padre Miguel,2010,RJ,Grupo A,Aço - Universo Presente na Riqueza da Terra - O Futuro a Ti Pertence!,"Andrezinho, Carlos Junior, Eli Penteado e Marquinho Sorriso",Edson Carvalho
unidos-de-padre-miguel,Unidos de Padre Miguel,2011,RJ,Grupo B,Hilária Batista de Almeida,"Beto Felício, Marcelo Maninho , Washingtom Maninho e Flavinho Bento",Hugo Júnior
unidos-de-padre-miguel,Unidos de Padre Miguel,2012,RJ,Grupo B,Arte - Um Universo Fascinante,"Jorginho Medeiros, Marcelo Maninho, Walace Harmonia, Wilton Reis e Flavinho Bento",Igor Vianna
unidos-de-padre-miguel,Unidos de Padre Miguel,2013,RJ,Série A,O Reencontro entre o Céu e a Terra no Reino de Aláàfin Óyo,"Pedrinho da Flor, Fernando Pia, Jefinho Rodrigues, Jorginho Medeiros e Tuninho do Trailer",Marquinhos Art Samba
unidos-de-padre-miguel,Unidos de Padre Miguel,2014,RJ,Série A,Decifra-me ou Te Devoro: Enigmas - Chaves da Vida,"Arlindo Neto, Pedrinho da Flor, Jefinho Rodrigues, Jorginho Medeiros, Lauro Silva e Fernando Piá",Marquinhos Art Samba
unidos-de-padre-miguel,Unidos de Padre Miguel,2015,RJ,Série A,O Cavaleiro Armorial Mandacariza o Carnaval,"JR Beija-Flor, Toninho do Trailer, Ribeirinho, Lauro Silva, Diego Rodrigues, W. Correa, Carlinho do Mercadinho e Cabeça",Marquinho Art Samba
unidos-de-padre-miguel,Unidos de Padre Miguel,2016,RJ,Série A,O Quinto dos Infernos,"Toninho do Trailler, Jr Beija flor, Marcelo do Rap, Thiago Alves, Alair Perobelli, Diego Alan e Samir Trindade",Luizinho Andanças
unidos-de-padre-miguel,Unidos de Padre Miguel,2017,RJ,Série A,Ossaim: O Poder da Cura,"W. Corrêa, Samir Trindade, Claudio Russo, Marquinhos, Alan Santos, Jr. Beija-Flor, Ribeirinho, Dilson Marimba, Carlinhos do Mercadinho e Cabeça do Ajax",Pixulé
unidos-de-padre-miguel,Unidos de Padre Miguel,2018,RJ,Série A,O Eldorado Submerso: Delírio Tupi-Parintintin,"Claudio Russo, Xande de Pilares, W. Corrêa, Ribeirinho, Alan Santos, Toninho do Trayler, Carlinhos do Mercadinho, Cabeça do Ajax e Jefinho Rodrigues",Pixulé
unidos-de-padre-miguel,Unidos de Padre Miguel,2019,RJ,Série A,Qualquer Semelhança Não Terá Sido Mera Coincidência,"Jefinho Rodrigues, Igor Leal, Jonas Marques, Wagner Santos, Gulle, Eli Penteado, Ruth Labre e Roni Pit’Stop",Pixulé
unidos-de-padre-miguel,Unidos de Padre Miguel,2020,RJ,Série A,Ginga,"Samir Trindade, Jr Beija-Flor, Ribeirinho, Guto Biral , Davi Show Serrinho, Ricardo da G. Braga , Dilson PS Medeiros e Rômulo Presidente",Diego Nicolau
unidos-de-padre-miguel,Unidos de Padre Miguel,2021,RJ,,Iroko – é tempo de Xirê,,Diego Nicolau
unidos-de-padre-miguel,Unidos de Padre Miguel,2022,RJ,Série Ouro,Iroko - É Tempo de Xirê,,Diego Nicolau
unidos-de-padre-miguel,Unidos de Padre Miguel,2023,RJ,Série Ouro,Baião de Mouros,"Myngal, Chacal do Sax, Alexandre Rivero, Robertinho, Maykon Rodrigues, Rafael Faustino, Gabriel Simões e Felipe Mussili",Bruno Ribas
unidos-de-padre-miguel,Unidos de Padre Miguel,2024,RJ,Série Ouro,O Redentor do Sertão,,Bruno Ribas
unidos-de-padre-miguel,Unidos de Padre Miguel,2025,RJ,Grupo Especial,Egbé Iyá Nassô,"Thiago Vaz, W. Corrêa, Richard, Diego Ncolau, Orlando Amb., Renan Diniz, Miguel Dibo, Cabeça , Chacal, Julio Alves, Igor, Caio Alves, Camila, Marquinhos, Faustino, Claudio Russo",Bruno Ribas
unidos-de-padre-miguel,Unidos de Padre Miguel,2026,RJ,Série Ouro,"Kunhã-Eté, o Sopro Sagrado da Jurema",,
unidos-do-peruche,Unidos do Peruche,1969,SP,Grupo 1,História da Casa Verde,,
unidos-do-peruche,Unidos do Peruche,1970,SP,Grupo 1,O Rei Café,,
unidos-do-peruche,Unidos do Peruche,1971,SP,Grupo 1,Festa da Pirapora,,
unidos-do-peruche,Unidos do Peruche,1972,SP,Grupo 1,Chamada aos Heróis da Independência,,
unidos-do-peruche,Unidos do Peruche,1973,SP,Grupo 1,Brasilidade,,
unidos-do-peruche,Unidos do Peruche,1974,SP,Grupo 1,Quatro Festas do Folclore Brasileiro,,
unidos-do-peruche,Unidos do Peruche,1975,SP,Grupo 1,"Felipe Mina, o Senhor dos Diamantes",,
unidos-do-peruche,Unidos do Peruche,1976,SP,Grupo 1,Afoxé da Bahia,,
unidos-do-peruche,Unidos do Peruche,1977,SP,Grupo 1,Eternos Vigilantes - Homenagem ao Corpo de Bombeiros,,
unidos-do-peruche,Unidos do Peruche,1978,SP,Grupo 1,"Di Cavalcanti ""Dos Carnavais e das Mulatas""",,
unidos-do-peruche,Unidos do Peruche,1979,SP,Grupo 1,Abertura dos Portos,,
unidos-do-peruche,Unidos do Peruche,1980,SP,Grupo 1,Fábulas Fabulosas,,
unidos-do-peruche,Unidos do Peruche,1981,SP,Grupo 2,"Moço de Prata, Vitória-régia no Carnaval",,
unidos-do-peruche,Unidos do Peruche,1982,SP,Grupo 1,No Reino da Mãe D'Água,,
unidos-do-peruche,Unidos do Peruche,1983,SP,Grupo 1,O Criador de Ilusões,,
unidos-do-peruche,Unidos do Peruche,1984,SP,Grupo 1,No Reino da Carochinha,,
unidos-do-peruche,Unidos do Peruche,1985,SP,Grupo 1,Água Cristalina,,
unidos-do-peruche,Unidos do Peruche,1986,SP,Grupo 1,"Benjamin de Oliveira, ""o Palhaço Negro""",,
unidos-do-peruche,Unidos do Peruche,1987,SP,Grupo 1,"O Rei do Dia Numa Noite de Carnaval - o Sol, a Luz da Vida",,
unidos-do-peruche,Unidos do Peruche,1988,SP,Grupo Especial,Filhos da Mãe Preta,,
unidos-do-peruche,Unidos do Peruche,1989,SP,Grupo Especial,Os Sete Tronos dos Divinos Orixás,,
unidos-do-peruche,Unidos do Peruche,1990,SP,Grupo Especial,De Roma Pagã ao Esplendor da Paulicéia,,
unidos-do-peruche,Unidos do Peruche,1991,SP,Grupo Especial,Quem não Arrisca não Petisca,,
unidos-do-peruche,Unidos do Peruche,1992,SP,Grupo Especial,O Brasil Mostra Suas Cores,,
unidos-do-peruche,Unidos do Peruche,1993,SP,Grupo Especial,"Mercado, Mercador, Mercadoria",,
unidos-do-peruche,Unidos do Peruche,1994,SP,Grupo Especial,O Reino de Oyó Visto Pelos Olhos de Xangô,,
unidos-do-peruche,Unidos do Peruche,1995,SP,Grupo Especial,Não Deixe o Samba Sambar,,
unidos-do-peruche,Unidos do Peruche,1996,SP,Grupo Especial,A Cor do Pecado - O Chocolate,,
unidos-do-peruche,Unidos do Peruche,1997,SP,Grupo Especial,Todo Brasileiro é um Rei com a Coroa Sideral,,
unidos-do-peruche,Unidos do Peruche,1998,SP,Grupo Especial,Mamma África,,
unidos-do-peruche,Unidos do Peruche,1999,SP,Grupo Especial,Bill Gates - o Cérebro do Futuro,,
unidos-do-peruche,Unidos do Peruche,2000,SP,Grupo Especial,"Cara e Coroa, as Duas Faces de um Império",,
unidos-do-peruche,Unidos do Peruche,2001,SP,Grupo de Acesso,"Raça Pura, Mistura Brasil",,
unidos-do-peruche,Unidos do Peruche,2002,SP,Grupo Especial,"Guarujá, A Pérola do Atlântico",,
unidos-do-peruche,Unidos do Peruche,2003,SP,Grupo Especial,"Sou Caipira e Caiçara, da Terra Encantada e do Rio Sagrado, Sou Cone Leste Paulista, Com a Benção da Senhora Aparecida",,
unidos-do-peruche,Unidos do Peruche,2004,SP,Grupo Especial,São Paulo é Como Coração de Mãe... Sempre Cabe Mais Um,,
unidos-do-peruche,Unidos do Peruche,2005,SP,Grupo de Acesso,"Na Terra, no Mar, no Infinito, Somos Todos Irmãos",,
unidos-do-peruche,Unidos do Peruche,2006,SP,Grupo Especial,Santos Dumont - Brasil e França Navegando Pelos Ares,,
unidos-do-peruche,Unidos do Peruche,2007,SP,Grupo Especial,"Com Mauricio de Sousa, a Unidos do Peruche, Abre-Alas, Abre-Livros, Abre-Mentes e Faz Sonhar","Maurício de Jesus, Maurinho de Jesus, Kaxitu, Geraldinho",
unidos-do-peruche,Unidos do Peruche,2008,SP,Grupo de Acesso,"Quilombos, Quilombolas, Kizomba, Meu Quilombo é Peruche!",,
unidos-do-peruche,Unidos do Peruche,2009,SP,Grupo Especial,Do ventre da Terra à indomável cobiça do homem,"Rodrigo Atração, Tuca Maia, Mineiro, Gordinho e Digão",
unidos-do-peruche,Unidos do Peruche,2010,SP,Grupo de Acesso,"São Paulo, olhai por nós!",,
unidos-do-peruche,Unidos do Peruche,2011,SP,Grupo Especial,"Abram as cortinas, o espetáculo vai começar! 100 anos do Teatro Municipal de São Paulo, Peruche vai apresentar. Bravo, Bravíssimo",,
unidos-do-peruche,Unidos do Peruche,2012,SP,Grupo de Acesso,"Vamos fugir do juízo final... Ainda há tempo, vamos ter juízo afinal","Fernando Bom Cabelo, Fadico, Cesinha, Madu, Vadinho",
unidos-do-peruche,Unidos do Peruche,2013,SP,Grupo de acesso,O povo da floresta está em festa. A tribo da Peruche vai passa,"Toninho Penteado, Claudinho, Denis Patolino, Luiz Bento, Zico Oliveira, Emerson Brasa e Denis Santiago Intérprete: Toninho Penteado",
unidos-do-peruche,Unidos do Peruche,2014,SP,Grupo de acesso,"A Beleza é imperfeita, e a loucura é genial","Toninho Penteado, André, Mineiro, Denis Patolino, Lucas Santiago e Luiz Bento",
unidos-do-peruche,Unidos do Peruche,2015,SP,Grupo de Acesso,"Karabá, e a lenda do menino do coração de ouro","Shumacker, Bola, Mydras Schmidt, Fabiano Pires e Dhall",
unidos-do-peruche,Unidos do Peruche,2016,SP,Grupo Especial,"Ponha um pouco de amor numa cadência e vai ver que ninguém no mundo vence a beleza que tem o samba ... 100 anos de samba, minha vida, minha raiz","Jairo Roizen, Ronny Potolski, Madureira, Marcelo Madureira, Alex Barbosa, Sukatinha, Bagé, Tubino, Igor Vianna, Thiago Sousa, Gilson, Kaballa, Victor e Meiners",
unidos-do-peruche,Unidos do Peruche,2017,SP,Grupo Especial,"A Peruche no maior axé exalta Salvador , cidade da Bahia , caldeirão de raças, cultura, fé e alegria","Thiago de Xangô, Douglas Chocolate, Leo Reis, Juliano, Celsinho Mody, Guga Pacheco, Tio Do, Paulinho Sorriso e Marcio Zanato",
unidos-do-peruche,Unidos do Peruche,2018,SP,Grupo Especial,Peruche celebra Martinho: 80 anos do Dikamba da Vila,"Toninho Penteado, Émerson Brasa, Nando do Cavaco, André Filosofia, Diley Machado, Alcides Júnior, Sérgio VJS, Marcelo Vila Isa, Leandro Bata´s, Jairo Roizen, Ronny Potolski, Sukata, Morganti, Claudinho, Tavares, Valêncio, Butti, Evandro Malandro, Tubino, Alberjan, Jr Fragga, Leo Rodrigues, Rogério Acioli, Meiners e Victor Alves",
unidos-do-peruche,Unidos do Peruche,2019,SP,Grupo de acesso 1,"Nascem do ventre africano os valores do mundo. África, um passado presente no futuro da humanidade","Tio Do, Paulinho Sorriso, Juliano, Marcio Zanato, Thiago de Xangô, Arnaldo Luz e Douglas Chocolate",
unidos-do-peruche,Unidos do Peruche,2020,SP,Grupo de Acesso 2,Ubuntu - Por um Mundo Novo.,"Tio Do, Juliano, Thiago de Xangô, Douglas Chocolate e Arnaldo Luz",
unidos-do-peruche,Unidos do Peruche,2022,SP,Grupo de acesso 2,Água… Divinas Bençãos!,"Arnaldo Luz, Karina Sales, Celsinho Mody, Juliano. Thiago de Xangô, Marcio Zanato, Douglas Chocolate, Paulinho Sorriso, Tio Do, Guga Pacheco e Leo Reis",
unidos-do-peruche,Unidos do Peruche,2023,SP,Grupo de Acesso 2,A Essência Que Me Seduz,"Luiz Henrique, Luiz Jacaré, Paula Azzam, Pixulé, Rapha Maslionis e Vinicius Marques",
unidos-do-peruche,Unidos do Peruche,2024,SP,Grupo de Acesso 2,Da Cultura do Reino de Ifê ao Legado da Rainha Ronke,"Freddy Vianna, Jorge Alckmista, Ronny Potolski, Nando Do Cavaco, Dr. Edson, André Filosofia, Rodrigo Atração, Alcides Junior, Edson Liz, Dema, Everton Barbosa e Xandinho Nocera",
unidos-do-peruche,Unidos do Peruche,2025,SP,Grupo de Acesso 2,"Axé Griô! Carlão do Peruche, o Cardeal Preto do Samba","Pablo Sousa, Fabiano Garcia, Walmir Tchuca, Jonathan Martins, Mauricio Oliveira e Buiu MT",
unidos-do-peruche,Unidos do Peruche,2026,SP,Grupo de Acesso 2,Oi... Esse Peruche Lindo e Trigueiro... Terra de Samba e Pandeiro,"Dennis Patolino, Victor 7, Parcio Anselmo e Jamelão Neto",
vai-vai,Vai-Vai,1970,SP,Cordões,Princesa Leopoldina,,
vai-vai,Vai-Vai,1972,SP,Grupo 1,Passeando Pelo Brasil o Samba Mostra o que é Seu,,
vai-vai,Vai-Vai,1973,SP,Grupo 1,Lamartine Babo - Hino ao Carnaval Brasileiro,,
vai-vai,Vai-Vai,1974,SP,Grupo 1,"Samba, Frevo e Maracatu","Dominguinhos do Estácio, Theo da Cuíca e Bulau",
vai-vai,Vai-Vai,1975,SP,Grupo 1,O Guarani,Oswaldinho da Cuíca e Papete,
vai-vai,Vai-Vai,1976,SP,Grupo 1,Solano Trindade - O Menino do Recife,Geraldo Filme,
vai-vai,Vai-Vai,1977,SP,Grupo 1,"José Maurício, Músico do Brasil Colonial",Odair Fala Macio,
vai-vai,Vai-Vai,1978,SP,Grupo 1,Na Arca de Noel Quem Entrou não Saiu Mais,Oswaldinho da Cuíca,
vai-vai,Vai-Vai,1979,SP,Grupo 1,Festa de um Povo em Sonho e Fantasia,,
vai-vai,Vai-Vai,1980,SP,Grupo 1,Orgulho da Saracura,Almir e Luverci,
vai-vai,Vai-Vai,1981,SP,Grupo 1,Acredite se quiser,Arouche e Pinho,
vai-vai,Vai-Vai,1982,SP,Grupo 1,Orun-Ayê - O Eterno Amanhecer,Oswaldinho da Cuíca e Serginho,
vai-vai,Vai-Vai,1983,SP,Grupo 1,Se a Moda Pega,Namur e Macalé do Cavaco,
vai-vai,Vai-Vai,1984,SP,Grupo 1,Ao Sol da Onça Caetana Miragens do Sertão,"Tadeu da Mazzei, Mario Sérgio, Jacó da Carolina, Penteado e Elisbão do Cavaco",
vai-vai,Vai-Vai,1985,SP,Grupo 1,Água de Cheiro,Turquinho e Nadão,
vai-vai,Vai-Vai,1986,SP,Grupo 1,Do Jeito que a Gente Gosta,"Walter Babu, Alemão e Chuveiro",
vai-vai,Vai-Vai,1987,SP,Grupo 1,A Volta ao Mundo em 80 Minutos,"Nadão, Ademir e Marino",
vai-vai,Vai-Vai,1988,SP,Grupo Especial,"Amado Jorge, a História de uma Raça Brasileira","Oswaldinho da Cuíca, Namur e Macalé do Cavaco",
vai-vai,Vai-Vai,1989,SP,Grupo Especial,Escreveu Não Leu o Palco é Meu,"Oswaldinho da Cuíca, Namur, Macalé do Cavaco",
vai-vai,Vai-Vai,1990,SP,Grupo Especial,60 anos no Reino das Bananas,"Ademir, Neck's e Showxão",
vai-vai,Vai-Vai,1991,SP,Grupo Especial,O Negro em Forma de Arte,"Mariano, Showxão, Afonsinho e Sorriso",
vai-vai,Vai-Vai,1992,SP,Grupo Especial,Por Mares Nunca Dantes Navegados,Naio Denay,
vai-vai,Vai-Vai,1993,SP,Grupo Especial,Nem Tudo que Reluz é Ouro,"Zeca do Cavaco, Nayo Denay, Marquito e Afonsinho",
vai-vai,Vai-Vai,1994,SP,Grupo Especial,Inã Gbe: Pegando Fogo,"Tadeu da Mazzei, Jacó da Carolina e André",
vai-vai,Vai-Vai,1995,SP,Grupo Especial,Deu Poesia na Terra da Garoa,"Wagner Santos, Edson Silva e Amauri",
vai-vai,Vai-Vai,1996,SP,Grupo Especial,"A Rainha, a Noite Tudo Transforma",Wagner Santos e Borrão,
vai-vai,Vai-Vai,1997,SP,Grupo Especial,Liberdade Ainda que Vai-Vai,Vilma Correia e Washington da Mangueira,
vai-vai,Vai-Vai,1998,SP,Grupo Especial,Banzai! Vai-Vai,"Zeca, Zé Carlinhos e Afonsinho",
vai-vai,Vai-Vai,1999,SP,Grupo Especial,Nostradamus,"Zeca, Zé Carlinhos e Afonsinho",
vai-vai,Vai-Vai,2000,SP,Grupo Especial,Vai-Vai Brasil,"Zeca, Zé Carlinhos e Naio Denay",
vai-vai,Vai-Vai,2001,SP,Grupo Especial,O Caminho da Luz - A Paz Universal,"Zeca, Zé Carlinhos, Naio Denay e Ronaldinho FDQ",
vai-vai,Vai-Vai,2002,SP,Grupo Especial,Guardado à Sete Chaves,"Zeca, Zé Carlinhos, Naio Denay, Ronaldinho FDQ",
vai-vai,Vai-Vai,2003,SP,Grupo Especial,"Entre Marchas, Galopes e Cavalgadas","Danilo Alves, Régis, Vágner Almeida",
vai-vai,Vai-Vai,2004,SP,Grupo Especial,Quer Conhecer São Paulo? Vem no Bixiga Pra Ver...,"Zeca do Cavaco, Zé Carlinhos e Naio Denay",
vai-vai,Vai-Vai,2005,SP,Grupo Especial,Eu Também Sou Imortal,"Danilo Alves, Marquito, Estevan, Vagner Almeida, Mineiro, Régis, Frá e Japole",
vai-vai,Vai-Vai,2006,SP,Grupo Especial,São Vicente. Aqui Começou o Brasil.,"Zé Carlinhos, Naio Denay, Benson, Wagner Almeida, Marcinho Z.S. e Loirinho do Cavaco",
vai-vai,Vai-Vai,2007,SP,Grupo Especial,O 4º Reino - O Reino do Absurdo,"Zé Carlinhos, Nayo Denai, Vagner Almeida e Danilo Alves",
vai-vai,Vai-Vai,2008,SP,Grupo Especial,Acorda Brasil! A saída é ter esperança,"Zé Carlinhos, Naio Denay, Vagner Almeida, Dalino Alves",
vai-vai,Vai-Vai,2009,SP,Grupo Especial,Mens sana et corpore sano – O milênio da superação,"Zé Carlinhos, Naio Denay, Danilo Alves e Vagner Almeida",
vai-vai,Vai-Vai,2010,SP,Grupo Especial,"80 Anos de Arte e Euforia, “É Bom no Samba, É Bom no Couro” Salve o Duplo Jubileu de Carvalho","Zeca do Cavaco, Afonsinho Bv, Fábio Henrique e Ronaldinho FDQ",
